"id","time_parse","channel","usr_parse","msg_parse"
34478,"2023-12-30 23:20:55","#atropa_logged","Tetragrammaton33!~TetraGram","IM is working fine and getting everything through"
34477,"2023-12-30 23:20:42","#atropa_logged","Tetragrammaton33!~TetraGram","it;s all good - i'm just not using MM for now"
34476,"2023-12-30 23:20:27","#atropa_logged","Tetragrammaton33!~TetraGram","never had any issues before 4 days ago"
34475,"2023-12-30 23:20:26","#atropa_logged","koss11[m]!~koss11mat","then send the transaction hash to Bretep on twitter like he has asked."
34474,"2023-12-30 23:19:26","#atropa_logged","Tetragrammaton33!~TetraGram","literally i had dozens of small pending tx one day that never went through. then all of a sudden the biggest tx i made suddenly went through, from like a day ago. iOS mm is definitely not working like it's supposed to"
34473,"2023-12-30 23:17:49","#atropa_logged","Tetragrammaton33!~TetraGram","koss he asked me about python, that's what i was responding to. i'm an expert troubleshooter, and i haven't got iOS MM to consistently work. i've tried tons of gas settings for different tx, nothing worked"
34472,"2023-12-30 23:16:37","#atropa_logged","Tetragrammaton33!~TetraGram","everything iOS related is to make sure dumb dumbs can use it"
34471,"2023-12-30 23:16:36","#atropa_logged","mariarahel!~maria","i really like reference documents"
34470,"2023-12-30 23:16:17","#atropa_logged","Tetragrammaton33!~TetraGram","yeah i've seen all those threads, koss. There isn't an ""advanced"" menu in iOS, of course"
34469,"2023-12-30 23:16:08","#atropa_logged","koss11[m]!~koss11mat","agreed"
34468,"2023-12-30 23:16:01","#atropa_logged","mariarahel!~maria","i bet it would be easier to curate a list of useful pulsechain comments"
34467,"2023-12-30 23:15:15","#atropa_logged","mariarahel!~maria","should aggregate that stuff on #pulsechain"
34466,"2023-12-30 23:14:46","#atropa_logged","koss11[m]!~koss11mat","its called read"
34465,"2023-12-30 23:14:40","#atropa_logged","koss11[m]!~koss11mat","https://twitter.com/yourfriendSOMMI/status/1741047391858684342"
34464,"2023-12-30 23:13:22","#atropa_logged","Tetragrammaton33!~TetraGram","i'm barely keeping up with any of this. doing my damn best though"
34463,"2023-12-30 23:12:50","#atropa_logged","Tetragrammaton33!~TetraGram","my brother in satan i am not on that level of comprehension. I'm an electronic engineer lol. and not even a sophisticated one, i work with antique guitar amps/pedals"
34462,"2023-12-30 23:12:29","#atropa_logged","koss11[m]!~koss11mat","<Tetragrammaton33> ""interesting. well the iOS app..."" <- Gas estimations were fucked not because of PulseX, it was on MM end. Many examples of how to fix were posted on X. ie: change your custom gas limits."
34461,"2023-12-30 23:10:37","#atropa_logged","mariarahel!~maria","do you already have python or js code ?"
34460,"2023-12-30 23:10:11","#atropa_logged","Tetragrammaton33!~TetraGram","atropa UI is all I'm really excited for. I can figure out my swaps in the short term"
34458,"2023-12-30 23:08:45","#atropa_logged","Tetragrammaton33!~TetraGram","i hope so. and i hope pulse figures out a way to keep gas estimations simple again. at first they were talking about some kind of bot attack, as to what caused it. The devs weren't saying much in the telegram"
34457,"2023-12-30 23:07:17","#atropa_logged","mariarahel!~maria","if there are secure rpc commands that can be used with geth & it should be easy to put together a swap ui"
34456,"2023-12-30 23:05:54","#atropa_logged","Tetragrammaton33!~TetraGram","https://archive.org/details/utriusquecosmima01flud/page/n51/mode/2up"
34455,"2023-12-30 23:05:35","#atropa_logged","Tetragrammaton33!~TetraGram","actually, one did go through and i double paid for something. Thankfully PulseLN was able to return it to me. great exchange for small sub $1k on/offboarding"
34454,"2023-12-30 23:04:35","#atropa_logged","Tetragrammaton33!~TetraGram","interesting. well the iOS app was completely fucked with the gas estimations the other day. I couldn't even adjust it to get a tx to go through. had to switch to internet money"
34453,"2023-12-30 23:03:49","#atropa_logged","mariarahel!~maria","i only use metamask"
34452,"2023-12-30 23:03:12","#atropa_logged","Tetragrammaton33!~TetraGram","I mean like metamask alternative. Metamask isn't ""the"" wallet, i had a brief lapse on what to call it, haha. sorry"
34451,"2023-12-30 23:02:19","#atropa_logged","mariarahel!~maria","i 100% prefer a standalone open source app with zero html to all current wallet options"
34450,"2023-12-30 23:01:09","#atropa_logged","mariarahel!~maria","if you can submit tx to any geth rpc securely then there are serious options for alternate ways to interract with the chain outside of mypinata.cloud ipfs websites"
34448,"2023-12-30 23:00:31","#atropa_logged","binky!~oftc-webi","I'd like to invest and support the dragon team"
34446,"2023-12-30 22:57:38","#atropa_logged","mariarahel!~maria","you'll make a killing on fundraising round 2 when we get to it though"
34445,"2023-12-30 22:56:58","#atropa_logged","mariarahel!~maria","$400k is about all we're worth for software investment at the moment i think"
34444,"2023-12-30 22:53:54","#atropa_logged","mariarahel!~maria","what do you mean wallet host ?"
34443,"2023-12-30 22:53:40","#atropa_logged","Tetragrammaton33!~TetraGram","random question - does maria have a wallet host suggestion?"
34442,"2023-12-30 22:53:37","#atropa_logged","mariarahel!~maria","and is it secure to just submit tx to any one ?"
34441,"2023-12-30 22:53:09","#atropa_logged","mariarahel!~maria","can any geth client be used as rpc server ?"
34440,"2023-12-30 22:52:49","#atropa_logged","Robin__!uid626135","Gracias de nuevo ;)"
34439,"2023-12-30 22:52:43","#atropa_logged","Tetragrammaton33!~TetraGram","I'm glad you noticed pulsex is fucked up. The gas thing has barely been solved, it's still unusable with metamask"
34436,"2023-12-30 22:50:55","#atropa_logged","Robin__!uid626135","and contributing LP"
34435,"2023-12-30 22:49:41","#atropa_logged","Robin__!uid626135","I already have TSFI almost from the beginning and I continue to accumulate"
34434,"2023-12-30 22:49:36","#atropa_logged","mariarahel!~maria","if i can make the code base more attractive to set up a $400k investment, let me know how"
34433,"2023-12-30 22:48:27","#atropa_logged","Robin__!uid626135","now and in the future I like what you do and how you do it"
34432,"2023-12-30 22:47:42","#atropa_logged","mariarahel!~maria","TSFi is the target for supporting the concept of team"
34430,"2023-12-30 22:47:14","#atropa_logged","Robin__!uid626135","@MariaRhael I also want to support and invest as before"
34427,"2023-12-30 22:45:07","#atropa_logged","ogwebchef888!~ogwebchef","$MUSIC"
34426,"2023-12-30 22:45:05","#atropa_logged","ogwebchef888!~ogwebchef","I wrote the lyric a bit?"
34425,"2023-12-30 22:44:51","#atropa_logged","ogwebchef888!~ogwebchef","Major lag on the RPC, IRC drama-free and we kooln shilling TsFi killa beez"
34424,"2023-12-30 22:44:35","#atropa_logged","mariarahel!~maria","unlikely to sell any of my bag before then"
34423,"2023-12-30 22:44:19","#atropa_logged","mariarahel!~maria","if it goes over $15 i might sell some"
34422,"2023-12-30 22:43:59","#atropa_logged","ogwebchef888!~ogwebchef","I'll invest for sure"
34420,"2023-12-30 22:43:43","#atropa_logged","ogwebchef888!~ogwebchef","Main rpc seems to be having issues"
34419,"2023-12-30 22:43:05","#atropa_logged","mariarahel!~maria","our progress towards a microservices architecture puts us in a well written position"
34418,"2023-12-30 22:41:55","#atropa_logged","mariarahel!~maria","anybody wanna invest & support the dragon team ?"
34417,"2023-12-30 22:40:48","#atropa_logged","mariarahel!~maria","need to sell about $400,000 worth"
34416,"2023-12-30 22:39:10","#atropa_logged","mariarahel!~maria","https://scan.mypinata.cloud/ipfs/bafybeidn64pd2u525lmoipjl4nh3ooa2imd7huionjsdepdsphl5slfowy/#/token/0x4243568Fa2bbad327ee36e06c16824cAd8B37819?tab=holders"
34411,"2023-12-30 22:22:11","#atropa_logged","binky!~oftc-webi","I'm guessing the $TSFi liq bubble isn't close to bursting yet. $100 in a few months maybe"
34409,"2023-12-30 22:05:31","#atropa_logged","mariarahel!~maria","The Micro tm"
34408,"2023-12-30 22:05:10","#atropa_logged","mariarahel!~maria","$MICROSOFTtm"
34407,"2023-12-30 22:03:38","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Invites You To Exploit Its Perceived Copyrights"
34406,"2023-12-30 22:00:19","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=MEtrGsxJkgY"
34405,"2023-12-30 21:51:21","#atropa_logged","mariarahel!~maria","KPop Secret"
34404,"2023-12-30 21:50:52","#atropa_logged","mariarahel!~maria","BTS Brand On Yesstyle Is ""Sinlarity"""
34403,"2023-12-30 21:47:17","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=p8npDG2ulKQ"
34402,"2023-12-30 21:39:29","#atropa_logged","FREEDOM_777!sid622718","Atropa Kpop 💫"
34401,"2023-12-30 21:39:05","#atropa_logged","FREEDOM_777!sid622718","matching hoodies"
34400,"2023-12-30 21:36:41","#atropa_logged","koss11[m]!~koss11mat","that cardigan is nice"
34399,"2023-12-30 21:35:57","#atropa_logged","mariarahel!~maria","maybe cardano"
34398,"2023-12-30 21:35:48","#atropa_logged","mariarahel!~maria","unus sed leo inspired"
34397,"2023-12-30 21:35:44","#atropa_logged","mariarahel!~maria","https://www.yesstyle.com/en/forseti-stand-collar-embroidered-contrast-trim-zip-up-cardigan/info.html/pid.1126979920"
34396,"2023-12-30 21:33:48","#atropa_logged","koss11[m]!~koss11mat","Kanye would approve"
34395,"2023-12-30 21:33:06","#atropa_logged","mariarahel!~maria","Plain Zip Hoodie That Hexside The Emperor's Coven"
34394,"2023-12-30 21:31:32","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=bA9BOCw8Geo"
34393,"2023-12-30 21:31:04","#atropa_logged","mariarahel!~maria","https://www.yesstyle.com/en/dragonroad-plain-zip-hoodie/info.html/pid.1126998687"
34392,"2023-12-30 21:28:39","#atropa_logged","koss11[m]!~koss11mat","will be interesting to see if TB can do what shiba did."
34391,"2023-12-30 21:28:10","#atropa_logged","koss11[m]!~koss11mat","👍️"
34390,"2023-12-30 21:27:33","#atropa_logged","mariarahel!~maria","https://www.yesstyle.com/en/plummie-long-sleeve-faux-shearling-bear-hoodie/info.html/pid.1127004916"
34389,"2023-12-30 21:25:52","#atropa_logged","koss11[m]!~koss11mat","8009 holders of TB, keeps going up."
34388,"2023-12-30 21:16:45","#atropa_logged","mariarahel!~maria","Show The Di"
34387,"2023-12-30 21:04:20","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=o_z9qUNMUlk"
34386,"2023-12-30 20:59:54","#atropa_logged","mariarahel!~maria","https://dexscreener.com/pulsechain/0x31ef9a41500e6bd18524404ac9c5b88d04aa924e"
34385,"2023-12-30 20:57:31","#atropa_logged","mariarahel!~maria","63,500,000,000 Teddy Bear To $1000"
34384,"2023-12-30 20:50:33","#atropa_logged","mariarahel!~maria","connected"
34383,"2023-12-30 20:49:48","#atropa_logged","mariarahel!~maria","$ZAtm"
34382,"2023-12-30 20:48:54","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=_LCah4k5sQQ"
34381,"2023-12-30 20:46:01","#atropa_logged","mariarahel!~maria","Zero Jay Zee, Strawberry"
34380,"2023-12-30 20:45:34","#atropa_logged","mariarahel!~maria","Zero Jay Zee"
34379,"2023-12-30 20:44:47","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=aAJSuU3vjZc&t=3145s"
34378,"2023-12-30 20:44:11","#atropa_logged","mariarahel!~maria","i believe in them o_O"
34377,"2023-12-30 20:42:57","#atropa_logged","mariarahel!~maria","i believe in them"
34376,"2023-12-30 20:42:23","#atropa_logged","mariarahel!~maria","qj"
34375,"2023-12-30 20:40:31","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=qjCSH2e-cOo"
34374,"2023-12-30 20:39:48","#atropa_logged","mariarahel!~maria","$POPPYtm"
34373,"2023-12-30 20:35:08","#atropa_logged","mariarahel!~maria","they'll have to use a class to save themselves to disk"
34372,"2023-12-30 20:34:49","#atropa_logged","mariarahel!~maria","i guess i need to work in the private keys first"
34371,"2023-12-30 20:31:06","#atropa_logged","mariarahel!~maria","the server & client tcp connections on the fi are distinguished at connection time locally by whether the connection is initiated as a cone or a rod"
34370,"2023-12-30 20:19:47","#atropa_logged","mariarahel!~maria","Mu Methyl & Psi Hydride"
34369,"2023-12-30 20:19:16","#atropa_logged","mariarahel!~maria","maybe Psi is a class handling a collection of pluggables/unpluggables"
34368,"2023-12-30 20:17:41","#atropa_logged","mariarahel!~maria","i'm sure it is"
34367,"2023-12-30 20:17:19","#atropa_logged","mariarahel!~maria","Is Hydride Rearrangement Fi Like Methyl Rearrangement Is Fi ?"
34366,"2023-12-30 20:16:19","#atropa_logged","mariarahel!~maria","Methyl Is To TcpClient As Hydride Is To What ?"
34365,"2023-12-30 20:15:50","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=SZRVcTm47xI"
34364,"2023-12-30 20:13:54","#atropa_logged","ogwebchef888!~ogwebchef","♥▐ "
34363,"2023-12-30 20:07:40","#atropa_logged","mariarahel!~maria","it could work out several ways.. i dunno"
34362,"2023-12-30 20:06:46","#atropa_logged","mariarahel!~maria","where the static Fi connects directly to the class to handle the cryptographic services"
34361,"2023-12-30 20:05:45","#atropa_logged","mariarahel!~maria","Domain\World\etc\Crypto.cs"
34360,"2023-12-30 20:05:22","#atropa_logged","mariarahel!~maria","maybe call it etc"
34359,"2023-12-30 20:05:16","#atropa_logged","mariarahel!~maria","Domain\World\X where the X folder contains stuff like encryption, config, etc type stuff"
34355,"2023-12-30 20:04:12","#atropa_logged","_surfacing8671!~surfacing","nice"
34354,"2023-12-30 20:04:03","#atropa_logged","mariarahel!~maria","I don't have a good word to describe the collection"
34353,"2023-12-30 20:03:27","#atropa_logged","ogwebchef888!~ogwebchef","Exciting =3"
34352,"2023-12-30 20:01:41","#atropa_logged","mariarahel!~maria","i'm still working out how to make those identical"
34351,"2023-12-30 20:01:13","#atropa_logged","mariarahel!~maria","also for specific activities like local encryption, it will be the same as connecting to a server"
34350,"2023-12-30 20:00:28","#atropa_logged","mariarahel!~maria","the client will use the private keys to connect to one or more servers"
34349,"2023-12-30 19:59:40","#atropa_logged","mariarahel!~maria","the oracle will have unique encryption upon each launch but private keys will be added as stage one of the client code"
34348,"2023-12-30 19:58:36","#atropa_logged","mariarahel!~maria","even from cmd line on linux as server only"
34347,"2023-12-30 19:58:07","#atropa_logged","mariarahel!~maria","i hope it will come together as one of those things you start using and it has like a whole new tactile feel for a software application"
34346,"2023-12-30 19:56:52","#atropa_logged","_surfacing8671!~surfacing","lol"
34345,"2023-12-30 19:56:48","#atropa_logged","mariarahel!~maria","https://www.youtube.com/shorts/hJNr-MOANBI"
34344,"2023-12-30 19:56:18","#atropa_logged","ogwebchef888!~ogwebchef","I almost thought I was playing snake"
34343,"2023-12-30 19:55:00","#atropa_logged","ogwebchef888!~ogwebchef","CTRL C shows a heart haha"
34342,"2023-12-30 19:54:39","#atropa_logged","ogwebchef888!~ogwebchef","connected"
34341,"2023-12-30 19:50:25","#atropa_logged","mariarahel!~maria","so far the linux & windows libraries are singular with no modifications for either platform"
34340,"2023-12-30 19:49:23","#atropa_logged","mariarahel!~maria","stress tess appreciated"
34339,"2023-12-30 19:49:17","#atropa_logged","mariarahel!~maria","lol"
34338,"2023-12-30 19:48:43","#atropa_logged","_surfacing8671!~surfacing","booom"
34337,"2023-12-30 19:48:39","#atropa_logged","mariarahel!~maria","<Fi> Connected: 75.168.86.2"
34336,"2023-12-30 19:48:14","#atropa_logged","mariarahel!~maria","logging connections now so i'll see if you connect"
34335,"2023-12-30 19:40:22","#atropa_logged","mariarahel!~maria","server running on twee.se port 5555 you can telnet to it and it's cryptic"
34333,"2023-12-30 19:28:20","#atropa_logged","mariarahel!~maria","Obey The Law"
34332,"2023-12-30 19:27:36","#atropa_logged","mariarahel!~maria","Are You A Worthless Piece Of Shit ?"
34331,"2023-12-30 19:26:51","#atropa_logged","mariarahel!~maria","Sufyan's Situation That Haile Selassie Inherited Was Based Entirely Fully Understanding The Author Of That Book In Terms Of What He Had To Teach Regarding The Distinction Between Two Fundamentally Opposite Things"
34330,"2023-12-30 19:25:15","#atropa_logged","mariarahel!~maria","How Do You Know Two Things Are Different ?"
34329,"2023-12-30 19:24:28","#atropa_logged","mariarahel!~maria","The Holocaust Denial Company That Bought Lanvin Started By Rewriting That Book As Antethesis"
34328,"2023-12-30 19:23:36","#atropa_logged","mariarahel!~maria","$MOSEStm"
34327,"2023-12-30 19:23:33","#atropa_logged","mariarahel!~maria","https://babel.hathitrust.org/cgi/pt?id=mdp.39015041464309&seq=5"
34326,"2023-12-30 19:22:48","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Will Divide Them Like Moses"
34325,"2023-12-30 19:22:30","#atropa_logged","mariarahel!~maria","Vermont FTW"
34324,"2023-12-30 19:22:11","#atropa_logged","mariarahel!~maria","Is This Teddy Bear War ?"
34323,"2023-12-30 19:21:43","#atropa_logged","mariarahel!~maria","Ohio Can Fuck Off Before Iowa"
34322,"2023-12-30 19:21:36","#atropa_logged","mariarahel!~maria","Zero Ohio"
34321,"2023-12-30 19:21:30","#atropa_logged","mariarahel!~maria","Reds Not Whites"
34319,"2023-12-30 19:21:04","#atropa_logged","mariarahel!~maria","24/7"
34318,"2023-12-30 19:20:57","#atropa_logged","mariarahel!~maria","Keeping It Boise Bible College"
34317,"2023-12-30 19:20:48","#atropa_logged","mariarahel!~maria","So Boise Bible College It Is"
