"id","time_parse","channel","usr_parse","msg_parse"
8445,"2023-10-16 01:40:09","#pulsechain","snowflake!uid622851","so is bullion 5 the financial instrument that manipulates bullion 8?"
8433,"2023-10-16 01:34:58","#pulsechain","FREEDOM_Tokens777!uid622718","mariarahel: THE HIGHEST"
8427,"2023-10-16 01:33:24","#pulsechain","mariarahel!~maria","richard can go on joe rogan after he respects tenerife authority :)"
8412,"2023-10-16 01:29:20","#pulsechain","mariarahel!~maria","https://www.youtube.com/watch?v=kyjOAD3FQm4"
8408,"2023-10-16 01:17:42","#pulsechain","Grav!~Grav","If they're as high as I am, they're extremely high."
8407,"2023-10-16 01:16:20","#pulsechain","mariarahel!~maria","how high are the stakes ?"
8347,"2023-10-15 22:11:16","#pulsechain","aldous!uid622844"," I like waves"
8271,"2023-10-15 19:51:16","#pulsechain","FREEDOM_Tokens777!uid622718","Water Equation 👀"
8256,"2023-10-15 18:18:21","#pulsechain","ogwebchef888!~ogwebchef","If keen happy to discuss my suggested strategy @mariarahel"
8255,"2023-10-15 18:17:48","#pulsechain","ogwebchef888!~ogwebchef","I think snipe/drain bots taking advantage need to be penalized by a team. Gathering, @_house and @iTz_Black007 to make it happen. I've mastered how to wreck snipes and accept the challenge presented by solution created by problem(bad acting mintorz draining community provided lps)"
8221,"2023-10-15 17:17:08","#pulsechain","ogwebchef888!~ogwebchef","Words tend to get in the way"
8220,"2023-10-15 17:17:00","#pulsechain","ogwebchef888!~ogwebchef","We can learn a lot from non-verbal folks"
8219,"2023-10-15 17:16:44","#pulsechain","ogwebchef888!~ogwebchef","Word. Mega interesting"
8218,"2023-10-15 17:16:27","#pulsechain","mariarahel!~maria","that's all i got permission to release"
8217,"2023-10-15 17:16:20","#pulsechain","ogwebchef888!~ogwebchef","Giving back to those with dysnomia and autism would be nice fam"
8216,"2023-10-15 17:16:13","#pulsechain","mariarahel!~maria","there's an svg tree layout handler in there that's pretty good, and a btree database for large markov chains"
8215,"2023-10-15 17:15:59","#pulsechain","ogwebchef888!~ogwebchef","What made you create dysnomia?"
8214,"2023-10-15 17:15:38","#pulsechain","ogwebchef888!~ogwebchef","Yes saw that on the github repo u created in Feb 2009"
8213,"2023-10-15 17:15:25","#pulsechain","mariarahel!~maria","i haven't done any web development since 2008 i was working with CakePHP"
8212,"2023-10-15 17:15:10","#pulsechain","ogwebchef888!~ogwebchef","Oh you use C# a lot huh, any ASP?"
8211,"2023-10-15 17:14:30","#pulsechain","mariarahel!~maria","the problems are myriad"
8210,"2023-10-15 17:14:15","#pulsechain","ogwebchef888!~ogwebchef","Ooh that's pretty smart considering depending on external libraries can be dangerous"
8209,"2023-10-15 17:13:47","#pulsechain","mariarahel!~maria","i try never to use any external library of any kind, only std dist libaries and ide"
8208,"2023-10-15 17:13:28","#pulsechain","ogwebchef888!~ogwebchef","I highly recommend it for the non browser interface that is being built"
8207,"2023-10-15 17:13:11","#pulsechain","ogwebchef888!~ogwebchef","Have you built anything with https://fastapi.tiangolo.com/ ?"
8206,"2023-10-15 17:12:57","#pulsechain","ogwebchef888!~ogwebchef","Happy to help however I can"
8205,"2023-10-15 17:12:50","#pulsechain","ogwebchef888!~ogwebchef","For sure. No worries"
8204,"2023-10-15 17:12:36","#pulsechain","ogwebchef888!~ogwebchef","Webmaster of https://dogeonpulse.com"
8203,"2023-10-15 17:12:34","#pulsechain","mariarahel!~maria","i don't have a plan to add anything further at the moment, will be focusing on solving this water equation further"
8202,"2023-10-15 17:12:23","#pulsechain","ogwebchef888!~ogwebchef","I have access to their team btw"
8201,"2023-10-15 17:11:57","#pulsechain","ogwebchef888!~ogwebchef","Oh I see, it's moving a lot lately thanks to Atropa lp"
8200,"2023-10-15 17:11:42","#pulsechain","ogwebchef888!~ogwebchef","on any new cas with hardcoded minting in it"
8199,"2023-10-15 17:11:34","#pulsechain","ogwebchef888!~ogwebchef","Feel free to hardcode me and @iTz_Black007 to mint address, we are one of the nice guys minting"
8198,"2023-10-15 17:11:12","#pulsechain","mariarahel!~maria","i suspected doge might be an early mover but then it was not"
8197,"2023-10-15 17:10:49","#pulsechain","ogwebchef888!~ogwebchef","Hey @mariarahel what made you buy Doge when it launched? That was pretty boss move to burn the lps too CA: 0x9cc7437978255e2c38b0d3d4671fb9ac411a68ac"
8182,"2023-10-15 17:07:16","#pulsechain","alexander_as_helios!alexander_","it's a different experience without a bouncer or always connected client, 488 subs to the bridge agree"
8164,"2023-10-15 17:01:23","#pulsechain","iTz_Black007!uid623708","building community on irc is hard thing than to on telegram"
8163,"2023-10-15 17:00:53","#pulsechain","iTz_Black007!uid623708","it is there"
8162,"2023-10-15 17:00:50","#pulsechain","iTz_Black007!uid623708","saw"
8161,"2023-10-15 17:00:47","#pulsechain","iTz_Black007!uid623708","thanks"
8160,"2023-10-15 17:00:45","#pulsechain","alexander_as_helios!alexander_","forgot to credit iTz_Black007 🫡"
8144,"2023-10-15 16:55:43","#pulsechain","alexander_as_helios!alexander_","make something? tell me"
8143,"2023-10-15 16:55:36","#pulsechain","alexander_as_helios!alexander_","https://i.imgur.com/8eB2A9T.png"
8137,"2023-10-15 16:54:10","#pulsechain","alexander_as_helios!alexander_","i put you up on https://rentry.co/atropa-eco-faq"
8133,"2023-10-15 16:52:56","#pulsechain","alexander_as_helios!alexander_","qa8 up"
8132,"2023-10-15 16:50:37","#pulsechain","midnightmadwalk!uid622745","Finally its pointed to domain https://www.atropa.blog/"
8128,"2023-10-15 16:47:19","#pulsechain","Grav!~Grav","I get it."
8127,"2023-10-15 16:47:07","#pulsechain","mariarahel!~maria","it's supposed to be a tool to bring out reflection with the unseen live studio audience"
8126,"2023-10-15 16:46:23","#pulsechain","Grav!~Grav","'Canned laughter' ruined television."
8115,"2023-10-15 16:40:45","#pulsechain","iTz_Black007!uid623708","yeah lol mintTo()"
8114,"2023-10-15 16:40:24","#pulsechain","hextrack!hextrack","eyy i minted"
8112,"2023-10-15 16:38:32","#pulsechain","mariarahel!~maria","https://www.youtube.com/watch?v=XWFfMM_db3k"
8111,"2023-10-15 16:37:33","#pulsechain","mariarahel!~maria","Feynman's Digamma is a scientology game at best"
8110,"2023-10-15 16:37:11","#pulsechain","mariarahel!~maria","https://github.com/busytoby/atropa_pulsechain/blob/main/Dysnomia/Model/06_%E9%94%9A.cs"
8109,"2023-10-15 16:36:43","#pulsechain","mariarahel!~maria","i have to reapproach my solution for water now that I find the anomaly was the result of using XOR where i thought the ^ operator was exponentiation"
8108,"2023-10-15 16:35:28","#pulsechain","iTz_Black007!uid623708","obviously i burned it whatever I received"
8107,"2023-10-15 16:35:15","#pulsechain","iTz_Black007!uid623708","this one mint was created using the codes described in blog"
8106,"2023-10-15 16:34:59","#pulsechain","iTz_Black007!uid623708","https://usercontent.irccloud-cdn.com/file/GqJJMUlH/.jpg"
8103,"2023-10-15 16:34:17","#pulsechain","ogwebchef888!~ogwebchef","I'll make sure to be available on fridays now since @mariarahel likes launching puzzles on fridays lol"
8104,"2023-10-15 16:34:17","#pulsechain","PassportPowell!~PassportP","ok good"
8102,"2023-10-15 16:34:13","#pulsechain","midnightmadwalk!uid622745","Nah"
8101,"2023-10-15 16:34:09","#pulsechain","PassportPowell!~PassportP","Is it still doing it?"
8100,"2023-10-15 16:34:01","#pulsechain","iTz_Black007!uid623708","also the scripts/codes in the blog are tested asf"
8098,"2023-10-15 16:33:58","#pulsechain","ogwebchef888!~ogwebchef","Going to go touch grass"
8097,"2023-10-15 16:33:54","#pulsechain","ogwebchef888!~ogwebchef","Have a good one yall"
8096,"2023-10-15 16:33:49","#pulsechain","ogwebchef888!~ogwebchef","Nioce"
8095,"2023-10-15 16:33:46","#pulsechain","iTz_Black007!uid623708","recived"
8094,"2023-10-15 16:33:37","#pulsechain","ogwebchef888!~ogwebchef","@iTz_Black007 lfg check wallet"
8093,"2023-10-15 16:33:07","#pulsechain","Grav!~Grav","Reminds me of the old school chat-floods."
8090,"2023-10-15 16:33:05","#pulsechain","ogwebchef888!~ogwebchef","Sent fam"
8089,"2023-10-15 16:33:00","#pulsechain","PassportPowell!~PassportP","oQs1lKxDfFXWtcFuo6FHL5Mp8WFcucAgV2X7VIGB05ulcnTCg288wZiPSrb9El4SdmbWa+o8/hVqTDZWJOoMRVe7KWh9+CeQPrNWlyAY21+BpPsaJ8TblYiIpMb+Ua8qsHE3i3A3qupw+cxZ5DDTqKJNIA/Acbu2WDoxXw3B8CPbVytdq7WJQK37u7y10J/pPI1zxsEEUkMY5iZ0oF2fOFGxj2dahNMNHVML2hvoxViHA5NvHg2/xp5h+1NggZybZ/qEj2j5xXKF4o6AZ1LqOY/EB/wB3lVj0KI+hBgweh61aSYjplnEJcWUZXXqpBHupDx/hBKM6SY1KkfChuz2Fw14F0VQy6Eo2o5jVSCDFP3sMAQGMRGVzmB9Tr76lopOjnYcjcGp2QTpI00mieMW8PZDO7vZAMRIcE79yDnI86CwzLeTPavI67aTI/uUi"
8088,"2023-10-15 16:32:57","#pulsechain","midnightmadwalk!uid622745","I will tag him in telegram lol"
8087,"2023-10-15 16:32:55","#pulsechain","PassportPowell!~PassportP","0B18fKhuA2c+KXugLmLxyULsBHjlFWPtNfP7O+urkKPUyfTun20t7GIP3jkawqj1knfxy1QjftZiyEyKfxNz/lWJ95HsojsphMtouYlz7ACQPbr7aSdqXJvog/lkeZYjz5CrYby2MOX0y20AURuYAA16kx7aAEfariUsLKnRdWPU7geg38T4Ub2W4XkH3rjvsO6Oinn6/COtIODYX7+6C+onM5PMTJ9SdP8VZu0nEhaQgaO8gAfwjmfDoPHyoArvaf7lrp+7/FqHI/CW8PHryquFQD+KDOtFO+uh+vo1FjLUpmG438tfhSlH0Eyw4QZsIrLBC3RB/P21thwSzLOmY1B2euTg7iRqHEe0VFxHiAtXHWNZn3DasZJtaLi0nYT2oEYMDrc1Hl/ik/CU7i6b0b2nuN+yWmaIdyR6daE4Jqi00qQntjHGWQVWa9qTF"
8086,"2023-10-15 16:32:50","#pulsechain","PassportPowell!~PassportP","rF7GVgdDKSR00YkR86szcEv2RFlly7wunuOhPrS98beXUmDOoM8vlVKVdFVZUe2HC2ZUYqQQ2XUcm235SB7asnBeKXLdpLaMFVFEAAdIMnnO/nUuPvnEpkuZRBBBg8iDz5aUMmEyrlVgepO8e2m5WCjRZuH9qLdwqt3uNMggnLPidwD46Vzf7TVsXsYDYZneAt0ggoCsKAuujgAgjQaDxp5dwLaeB+FVzjeDyP96o0MBwOR5H12Pj50RSsJKui58E7QYaxayl7oQKFW2yy/dAE5gSuvTSKQ9o+1b4ghLQZLa8mYy39wBjl40gJLKSBPj7PzFRpbPj57QfyOtXxS2RslvY/IzaSTy5fnQL4ln1PsHyphw7gj4lmCkjLBYhZ3MDKZ6a69Ks/BeD2rImMzfzuASNF25Ad47UqV36O3VCnh/Ae597eJRACcsd4gcz"
8085,"2023-10-15 16:32:43","#pulsechain","PassportPowell!~PassportP","ye8Ik+tHYe7FnD6CVc++a0xGFznMTl3EDzpykkEU2KeK8Ob7ouDKqwn10oLAaOp1FWrjOVMA+m7IB6EVU8EM0GY1G1JO0JrY5xtjNl1jTWsrfFDuqRWVOwLXxa63+hCwOsgHyLxXIHbWuv4q1/qS4D/Dr7HBrkJWtIks8QSYq5cESU0EevMdKqeAs53VRzNXHAHIuTpPzob2NHRMNjA1pXJJUjUACQ2xErz8/bR2FxCuksjRMTHPzFUXBYx0AYR5EaHzFPOEdpAjTlyq34kJ7p8QeR86lqxlss4WQMrBgOR3HkarnHOwy3CXsnI/8hHcJ8I/D6SPAVb8JikdQ6KGU7kRIPRhRSMp0Da9OY9DUgcWxPZ7E2mJe08fzAZl9qyKCa2w7se2u9xQXEeGpdUqyrrzKqT7xTsDitrB3Lh/d2neNO6O7p1OwqwcF4PiQ"
8084,"2023-10-15 16:32:42","#pulsechain","mariarahel!~maria","close your client, powell"
8083,"2023-10-15 16:32:38","#pulsechain","PassportPowell!~PassportP","Nh0rlfabg7YTEvYdg2WCGAiVYSDHIwduoqWk9FRk1suFjGIkF2zsdhymOm51g+yigc4M89TTzsf2Fw4s27t6bjuob8RCrIBAXKQT9aU+4h2Yw5Rik24UnMGJGgnUNOlYyg/DZZl6c0vd5wo2XU/KjQefIUssSGbMZ13Gx/SjhiFAzMQANPrxqW2tFKmrA+McJS6hdiVdQYceGsHqKQ2rZyAMZMa0yx/ES/dXRJ9vn9foHBJCjmfjtHrXTji6+Rz5JJvQTiOHXyqOqN+EAkc+YPdnl1pexfdtD5CukMq2k7x0Rdf8A2iD7qpuAwzYi8Z2YszEfy7+p1AHpVuCfRFitXzCNNKhxIgGdufjVxx3Zi0qM4dkgSSYK7dIBqqPhiwga1nwY0wVJPePTTwqe28kydxtWraAactK8S7y09lA7LNbUMuGP4RBWfLnS27w8"
8082,"2023-10-15 16:32:33","#pulsechain","PassportPowell!~PassportP","KH0R0xvxELKk9KysxuDZipzAADUmsqChr2l4NiVsqzquRI26TVHx4GcgcjXZu0zB8BddbzMhXQMo18Nq4vjIzaaVonbJ8PMNbzMBVvwKZFylpOlU+yYM1acE+dNNzFTIaG9vnQ62pZzz/KrZwbgaBFLsC86jUqOkxv40zv8IRxDBA2u2nx2+FDaXY7Octhl9tRKmRgYB05jSn/ABjgVy0C0FkGs9PMdPH4bUmdhAnmKLHQJeSBOxJ2HjUl62Sqx00/WpPuJI12qbF6oIqrEKcRhWUjrEzTOwSHUgcgSfGKHt2mkEtIjY0aPP6jlUoZEy5obadx41HiVDJkjQbEbg9aGx3EMkplJPiCPXXU017K9lr2PGYt93aH4njnOyD+I+JMCafH7FZU8VaKOQTm6Hr+VG8M4gysFVRJ010ArqVz7KsIF/HiC0gZsyaTzy5"
8080,"2023-10-15 16:32:28","#pulsechain","PassportPowell!~PassportP","HbyOO73XkBviPfUydIqKthXYy81u9lP8VdOuRAyrJOwFcp/aVt3S87bQNzPOrPw/tIby5FzKn8R2PkK5skW3yo6INJUPMTecElFDwdYO3rsah/0gzCCGXTaiMNet2rUaIsaDc69BSVMW+Zg6Qp1Q8xrz6Gs60XeyS+2lRYpJ58qjxlzT4etS5JXzrohKqMpK7EmIYEQVOnMb0JZfLcQjYHnRd66VLIRLA7TrSvE3DJ02HPxNbmARjsPldtdiT6HWoLN7vaGZ5UdjVLNMTIG3kKB+6CnQ/5rMQVn56a6EUM6QdD6HpW7NEVFio3zbb6VSY2euAYk1uoURlY71G0AKCJJNSuNSIjQU0waH+Pxj3H7uhCDUjcAUlLyInTeAABPkKepZCvZJMh7Z+FV65MkDlTYITcVtkEDSNxRHCGgEHqDXnFk7qtHOKzh6EuANi"
8079,"2023-10-15 16:32:23","#pulsechain","PassportPowell!~PassportP","60Iz5raydVZlzDyDD4tR3FbJa65kwVU/8NLsJikFu4BrlytJ6g5SB6MT6U60BW+0lpxkLGRrBqDhTk91QNetT8bxh7oWIO43B9KiwQzwwGWDsuwPWlLon0Ov20/jOu0CsrbF25InpWVBQ67ajILN1SCGlY6TrVGxv4286fccuu6IxkAQQNY15ikmNPePp8K2k05WiV0RodKu3DjCIP6R76pNurhw22Soc/yj4VnIpDR2IToQflSe9aIDZuQnSmbSQR7BQd+SXnpSGAW302qezdJPIeQoRiQdNq9+9ImD5zTToQfibYa3EAkGZ514rzZPUbx0GxP1yoTD4iZEaaitlfIwyiUdCGnlB/Wqe9iB7NzWff1o52GceMR15UJeQKQEE6QP1phYtA3F01ED2UhkXHUZ0JScyHWN8sEH5VWbYBEZnZuQG1WvGGAY3O9Lc"
8078,"2023-10-15 16:32:19","#pulsechain","mariarahel!~maria","i can't kick, no ops"
8077,"2023-10-15 16:32:16","#pulsechain","PassportPowell!~PassportP","Wy4n8QIkhj7CI9lFgLMFbRH7s6jryqw8LvEMAdutIsTYCON8ukeXT029Kd4XFoBroYrnyp2b4nos1u4DpsOtC8T4sEZbaQXO+kwKEw2Ja6MtsyT7qW3uE4lHJTKSdyZJ9ayX0zV/g9TiLSM0knb3bDpRd214UFwjhzpq5LOfxMfCY9kmBT3GW4XwjrQnTACS+WUJpAYZm5wuojx2FV/HjLcb0J9QP80VcDSMrsmsyp33EUJi7HecknXXedYrfFH5WZZHqiK7fCqp2kx75rQPJgHRwdfEVqLqqi5pMGRp6VDhSDcG8ktG3MGuh0YAhdgxGxra6cxB5wPbWYhlzTJ1rWykzO1ZNjMf+bcg1srmCY0HxrxbYZX1AyiRWqXSBl/hMGrSFZj3jHhz8aKweIAdMqKDK6+ooPEaEwNK2tITB3gjbzoAsHGUbviNVf/mH"
8076,"2023-10-15 16:32:14","#pulsechain","iTz_Black007!uid623708","educate i would say"
8075,"2023-10-15 16:32:11","#pulsechain","PassportPowell!~PassportP","WuCv5byZSCQw05etXKSvRO/SfG3ZfMPDlzBqXGYTK7vnCqWOgOuuo+Nb8TTMF7wBzMNoB12oLH23bIytBZVnSR3e5pO34aE97ExF2tILoM+buyfCq/h0zuq8pp12nwoTIRqXBzE7k/KlvDlhg0bUSfYD7EnKFA6aVlD4reQaysbKMutoNRq2YegINKL/OGGuhg084zhPubiKF3T0pHibcAn+oirqnQltEVtdatPA17gnYSf0qsW96uOASEULqCN6TGg/DkSAZA/wA0lvv3yUJk9PDrTt0mANKrb28rHLO51pAyzcMufdDMrNmO+tML2KZ1JaTpoelVjCYqBrrRyY9m0UAD41rGRPEgtFszFpgg+sf4qS0TA1/FI9OVD37uVhJMTr4Vll8s88k/pUN7KQwS5NwHw08gKW8fbMmWNCuY+YMn68a1w2JP3i8t58j"
8073,"2023-10-15 16:32:06","#pulsechain","PassportPowell!~PassportP","aUpaLih/axWwHSPWhcbigouOx0VZ/xUWEcfhOkgGfGk3HWIwzyd3AHkG+vZScgorWPxbXHLtv8AIcqlwAGbO0wOQ5k0FbQswAEk8qu/Z/AKijOoLbnpWE58UaQi5MX4Lg733LGQmkE9I2FWd+AplAACkDQj6+NNsMQFrY6iuaUm9nVGCRWn4fqeuxnn5+nzoNENttNFOjdOWvn8qtT2gdxrSm9hpcKedXCdEShZrZuMuw069ahcAgzvTLEW7YZUBcMvdGhykH/u8etKbqakEmRpWsMvIznj40SZJTbVmPuEVHbhkYRsZInr09lTFgttANW1+JoPEjuF10Ok+2tOjMy60EDlQ7XSNtvhW6uGUgwG8PjQ7NyqWxkhvd0amaIsXdILGPrelrNuDr0iprB0E60J0wexxeWInUHY8xUnD7QFxSsFecb7HlQFy+WA8B"
8074,"2023-10-15 16:32:06","#pulsechain","iTz_Black007!uid623708","i think main idea behind this is to teach people about blockchain and security stuff?"
8072,"2023-10-15 16:32:01","#pulsechain","PassportPowell!~PassportP","cNTUK2usgdK0t2imIUSYJykeDjLv61vhcJZaNGL7aE6etEFsTeiq9r8UlzEMyKQoAXbcrIJrXhRCoTsep6UZ2v4ell0yaBl1EzrP17KrrXTEdac026ZKGV/EviGgbActtOfnWU24FaFtJYfj1mso/pQX2pxD2bgAIZSpidedVPF3WcBifTp6CnXGocIF1hmGvkKV3MKzZVRcxPT59Km9hRFw+3mfvfhUZm8l1j10HrTXg10ZndhAb6il+IZUX7tCDzdhsxGwH9I95p1wy3NpY1JJilIEHr3BA2In3VnBcQyuQJObT21vbsMFBMGdI8K0wVk5yFPeERr0oj3oGW63YUAKzT1ipcZg0Cq6kldQY39aF7MYBrjMzMDHI05ebcopGYgyp2Pka6IsyYktOuWDBE7+B/WlJvDMQOROtZib2UmBsSCPE0K8F2YSBlWfO"
8071,"2023-10-15 16:31:56","#pulsechain","PassportPowell!~PassportP","AAAAAAAAABAhEDIRIxQSJRYYEy/9oADAMBAAIRAxEAPwC04i4CuciBG3hXNO2WKhcg/jaT6RVy4rxVUtksIGU6TvFcuxeJZ0d3JMuAk+EzHhEVpJroiK9AEaJ8Y936VZeFuDhQGES5PmFH5mqwomasQQDKkA5EA/3hmJ9prORaDsHiMoKjUcqu3Zd5Qr5k+fKKoVpYYsg7gH+at/ZLGqC06Tt4U8bpiktFqsAuGkLMiOtKuJ3jzIWG2HxqXDvLFi0BjvPKoeIIjCFnMAefI1vszrYSjqE1JMbddKn4di85BG/PSq4rukBhM86zheMyO0mNevLoKbCizXMO5c5D3Yk+c6gdNKEXErndXEAEQW6H/FGWuKqNQdDypDj8RnufhkA6/XOlbEkGBHJZ9SupHlPKlXGyEthzAE7kjnyrXtbx9cOECHMzL+GdvE+tc6x :PassportPowell!~PassportP@89.238.141.230 PRIVMSG #pulsechain :ONe4Zdy2siSY16DlSlJVRcUx3iO0C5u6hjxMezwovhnaFEygqUJ3eZ9gquXMHlUFm7x2X5mtRYbeDy+orFSV2W4s67w3Go6r92cy6lmn402S/lGpmuQYDEXbJJtuwB/EIgHzHzq5YTiRe0HzEqfHWehrSMlIlxottvHaat5Cq/wAY4iz5kIEEGoLeKYqY5Uvu4oHWIPWhtJaEo7GXC8RGjaaQPCKm/ZyWgmATz39KQpispdtTlj36VPf4gSgeSQdPUU4yG4lgvYVEYqdRlkEdaS4l1VTzU+0HwrReIggBtfWgcRiA2ijTz503JdXsFFkiIZBmVO7eFZicswm1RtiGSI8NCNDUl8K69zuseXI+R5UnK1QVQJdtkayQTyr3C4iAVE96ATUJt3AdWETz5VJw1FuXcp1XKY159fPSsm9l+E1kH96p1lCQP7CG+ANa"
8070,"2023-10-15 16:31:55","#pulsechain","PassportPowell!~PassportP","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBYWFRgWFhYYGBgaHB4dHRoaGBwkHx4eHBwZHiEhHB8cIy4lHB4rHxweJjgmKy8xNTU1HCQ7QDs0Py40NTEBDAwMEA8QHhISHjQrJCs0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ/NP/AABEIAL8BBwMBIgACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAAEBQMGAAIHAQj/xABGEAACAQIEAwUFBQcACQMFAAABAhEAAwQSITEFQVEGImFxgZGhscHwBxMy0eEUI0JSYnLxFSVTkqKys8LSNYLiJDM0c4P/xAAYAQADAQEAAAAAAAAAAAAAAAAAAQIDBP/EACERAAICAgMAAwEBAA"
8067,"2023-10-15 16:31:33","#pulsechain","iTz_Black007!uid623708","wish you luck on video thing"
8066,"2023-10-15 16:31:18","#pulsechain","iTz_Black007!uid623708","okay🤒"
8064,"2023-10-15 16:31:03","#pulsechain","ogwebchef888!~ogwebchef","Sending your way now"
8063,"2023-10-15 16:31:02","#pulsechain","iTz_Black007!uid623708","also more to come if i can decode the next one xd"
8061,"2023-10-15 16:30:51","#pulsechain","ogwebchef888!~ogwebchef","You were first though"
8060,"2023-10-15 16:30:50","#pulsechain","iTz_Black007!uid623708","i will get the domain thing done and update it"
8059,"2023-10-15 16:30:49","#pulsechain","mariarahel!~maria","i like the community positivity !"
8058,"2023-10-15 16:30:48","#pulsechain","ogwebchef888!~ogwebchef","We are only ones who minted"
8057,"2023-10-15 16:30:44","#pulsechain","ogwebchef888!~ogwebchef","Oh nice thats you fam!"
8056,"2023-10-15 16:30:34","#pulsechain","iTz_Black007!uid623708","thanks"
8055,"2023-10-15 16:30:30","#pulsechain","iTz_Black007!uid623708","nice one so didn't waste sunday"
8054,"2023-10-15 16:30:29","#pulsechain","PassportPowell!~PassportP","awwwww"
8053,"2023-10-15 16:30:19","#pulsechain","mariarahel!~maria","lol"
8052,"2023-10-15 16:30:17","#pulsechain","ogwebchef888!~ogwebchef","Ok checking"
8051,"2023-10-15 16:30:14","#pulsechain","ogwebchef888!~ogwebchef","DM"
8050,"2023-10-15 16:30:13","#pulsechain","iTz_Black007!uid623708","it's on site"
8049,"2023-10-15 16:30:11","#pulsechain","ogwebchef888!~ogwebchef","I was about to lp it but can send it"
8048,"2023-10-15 16:30:09","#pulsechain","iTz_Black007!uid623708","thanks if you do"
8047,"2023-10-15 16:30:07","#pulsechain","ogwebchef888!~ogwebchef","Whats your addy"
8046,"2023-10-15 16:30:04","#pulsechain","ogwebchef888!~ogwebchef","Yeah im not a dick"
8045,"2023-10-15 16:30:02","#pulsechain","PassportPowell!~PassportP","perfect"
8044,"2023-10-15 16:29:57","#pulsechain","iTz_Black007!uid623708","as you wish"
8043,"2023-10-15 16:29:56","#pulsechain","midnightmadwalk!uid622745","Lmao"
8042,"2023-10-15 16:29:54","#pulsechain","iTz_Black007!uid623708","lol"
8041,"2023-10-15 16:29:52","#pulsechain","iTz_Black007!uid623708","oh"
8040,"2023-10-15 16:29:49","#pulsechain","PassportPowell!~PassportP","lmao"
8039,"2023-10-15 16:29:46","#pulsechain","ogwebchef888!~ogwebchef","Can send it to you lol"
8038,"2023-10-15 16:29:40","#pulsechain","mariarahel!~maria","as the producer of the superior tutorial i imagine your video will be great :)"
8037,"2023-10-15 16:29:38","#pulsechain","ogwebchef888!~ogwebchef","@iTz_black007"
8036,"2023-10-15 16:29:32","#pulsechain","iTz_Black007!uid623708","you were in here"
8035,"2023-10-15 16:29:29","#pulsechain","iTz_Black007!uid623708","yeah"
8034,"2023-10-15 16:29:06","#pulsechain","mariarahel!~maria","i think you probably beat him on submission time too but i didn't notice"
8033,"2023-10-15 16:28:45","#pulsechain","iTz_Black007!uid623708","lemee check timestamps may i ? of posts but it won't matter maybe"
8032,"2023-10-15 16:28:43","#pulsechain","ogwebchef888!~ogwebchef","<ogwebchef888> https://ibb.co/HYYn9k9"
8031,"2023-10-15 16:28:42","#pulsechain","ogwebchef888!~ogwebchef"," https://ibb.co/qncTKmK"
8030,"2023-10-15 16:28:39","#pulsechain","ogwebchef888!~ogwebchef","<ogwebchef888> 5. Validate with Assembly"
8029,"2023-10-15 16:28:37","#pulsechain","ogwebchef888!~ogwebchef","<ogwebchef888> stor_8 = 953467954114363;"
8027,"2023-10-15 16:28:36","#pulsechain","ogwebchef888!~ogwebchef","1. Obtain the Contract Bytecode"
8028,"2023-10-15 16:28:36","#pulsechain","ogwebchef888!~ogwebchef","<ogwebchef888> 2. Decompile :ogwebchef888!~ogwebchef@2600:1700:5890:8860:28d0:d3ba:30cc:78f0 PRIVMSG #pulsechain :<ogwebchef888> 3.Inspect the Decompiled output :ogwebchef888!~ogwebchef@2600:1700:5890:8860:28d0:d3ba:30cc:78f0 PRIVMSG #pulsechain :<ogwebchef888> 4.Identify the variables '_A' and '_C' :ogwebchef888!~ogwebchef@2600:1700:5890:8860:28d0:d3ba:30cc:78f0 PRIVMSG #pulsechain :<ogwebchef888> stor_6 = 75020193735254;"
8026,"2023-10-15 16:28:00","#pulsechain","PassportPowell!~PassportP","<ogwebchef888> Can you share yours againi dont see it"
8025,"2023-10-15 16:27:47","#pulsechain","ogwebchef888!~ogwebchef","It was $100 in writing"
8024,"2023-10-15 16:27:32","#pulsechain","mariarahel!~maria","he only posted 2 screenshots, that's why i said yours is better"
8023,"2023-10-15 16:27:30","#pulsechain","ogwebchef888!~ogwebchef","I sent screenshots and did word tutorial"
8022,"2023-10-15 16:27:27","#pulsechain","iTz_Black007!uid623708","wasted time it seems"
8021,"2023-10-15 16:27:20","#pulsechain","PassportPowell!~PassportP","What is the link to ogwebchef888 blog?"
8019,"2023-10-15 16:27:15","#pulsechain","iTz_Black007!uid623708","nice ;("
8020,"2023-10-15 16:27:15","#pulsechain","ogwebchef888!~ogwebchef","Thanks Maria"
8018,"2023-10-15 16:27:11","#pulsechain","ogwebchef888!~ogwebchef","lol"
8017,"2023-10-15 16:27:08","#pulsechain","iTz_Black007!uid623708","lol"
8016,"2023-10-15 16:27:06","#pulsechain","mariarahel!~maria","lol"
8015,"2023-10-15 16:27:03","#pulsechain","mariarahel!~maria","like 10 minutes ago"
8014,"2023-10-15 16:26:56","#pulsechain","iTz_Black007!uid623708","when"
