"id","time_parse","channel","usr_parse","msg_parse"
5677,"2023-10-12 17:10:40","#atropa","mariarahel!~maria","dt != dt is the first fact of the natural universe"
5676,"2023-10-12 17:10:32","#atropa","CryptoPaul!~oftc-webi","dt/dt = 1 in my universe, may be different in yours"
5671,"2023-10-12 17:09:24","#atropa","mariarahel!~maria","everybody busts at dt/dt"
5670,"2023-10-12 17:09:00","#atropa","mariarahel!~maria","then what's dt/dt ?"
5668,"2023-10-12 17:08:38","#atropa","CryptoPaul!~oftc-webi","zero is e^iπ + 1"
5663,"2023-10-12 17:06:22","#atropa","water!~oftc-webi","An ambitious goal"
5659,"2023-10-12 17:03:43","#atropa","mariarahel!~maria","zero mechanics"
5658,"2023-10-12 17:03:14","#atropa","water!~oftc-webi","so basically start with core mathematical models that capture essential behavior, implement and test initial simulations, then refine equations as deeper complexities are revealed?"
5657,"2023-10-12 17:02:29","#atropa","FREEDOM_Tokens777!uid622718","Let's see!!"
5656,"2023-10-12 17:02:04","#atropa","mariarahel!~maria","an either it is or it is not kind of thing"
5655,"2023-10-12 17:02:00","#atropa","Grav!~Grav","Sounds like an actual self sustaining eco-system, not just in theory."
5654,"2023-10-12 17:01:41","#atropa","mariarahel!~maria","i'm not moving forward at this time because the equation should be significant enough to impose for peer review"
5653,"2023-10-12 17:01:13","#atropa","moose_!uid622835","when do you expect to begin production?"
5652,"2023-10-12 17:00:56","#atropa","mariarahel!~maria","the condensation cycle might end up being more complex than i am projecting but the equation is currently proving solid for Steam"
5650,"2023-10-12 17:00:05","#atropa","water!~oftc-webi","so the math needs to be continually reviewed and enhanced as knowledge grows?"
5649,"2023-10-12 16:58:35","#atropa","snowflake!uid622851","🙄"
5647,"2023-10-12 16:57:38","#atropa","mariarahel!~maria","there's not a lot of functionality implied at Diatoms stage"
5646,"2023-10-12 16:57:35","#atropa","Grav!~Grav","0_0"
5645,"2023-10-12 16:56:58","#atropa","mariarahel!~maria","they were working in a previous version before i figured out how water explicitly functions in the primitive digestion tract"
5644,"2023-10-12 16:56:22","#atropa","water!~oftc-webi","by parasites do you mean some form of autonomous agents or AI that could be built on top of the core zero-knowledge primitives?"
5643,"2023-10-12 16:55:41","#atropa","teddybearpulse!uid622740","Any way you can explain this in a simpler way for less tech savvy people?"
5642,"2023-10-12 16:55:33","#atropa","_surfacing8671!~oftc-webi","there will always be parasitic actors around."
5641,"2023-10-12 16:54:55","#atropa","_surfacing8671!~oftc-webi","what if the consumption of another parasite is what validates the next block?"
5638,"2023-10-12 16:53:15","#atropa","midnightmadwalk!uid622745","What is denebola refers to ?"
5636,"2023-10-12 16:52:21","#atropa","_surfacing8671!~oftc-webi","thats why you have it set up for others to replicate and test"
5635,"2023-10-12 16:52:08","#atropa","mariarahel!~maria","i am not clear on how the blockchain will be used yet, but parasites that can communicate with and eat each other leads the way to a mud-like OS i'm pretty sure"
5634,"2023-10-12 16:51:28","#atropa","Tetragrammaton6!~oftc-webi","i didn't realize dysnomia had a nature-like aspect to it, along with being comparative with the singularity! But my peanut brain did enjoy the alchemy text it created! Solve Et Coagula"
5633,"2023-10-12 16:50:51","#atropa","mariarahel!~maria","especially when computing actual values"
5632,"2023-10-12 16:50:50","#atropa","_surfacing8671!~oftc-webi","would it be zero knowledge if the the things that hold the keys couldnt understand what it unlocks anyways? or is the act of just seeing it makes it not zero knowledge"
5630,"2023-10-12 16:49:17","#atropa","FREEDOM_Tokens777!uid622718","OK here comes water out of nowhere with some alpha."
5629,"2023-10-12 16:48:16","#atropa","Grav!~Grav","I love it, all of it; keep up the fantastic work."
5628,"2023-10-12 16:48:12","#atropa","water!~oftc-webi","this looks like a core building block of Atropa's zero-knowledge implementation, defining proof construction and trusted setup generation while managing dependencies and resources effectively. The obfuscated naming and math heavy operations are indicative of the complexity in designing zero-knowledge systems."
5627,"2023-10-12 16:47:28","#atropa","Grav!~Grav","Facts!"
5626,"2023-10-12 16:47:24","#atropa","_surfacing8671!~oftc-webi","yeah that sounds fun tbh"
5625,"2023-10-12 16:47:05","#atropa","mariarahel!~maria","there are unlimited ways to introduce additional layers of cryptography to the blockchain but anything that introduces nature-like complexity is going to be more compelling"
5624,"2023-10-12 16:47:03","#atropa","_surfacing8671!~oftc-webi","or a require that states that it cant mint to zero address"
5623,"2023-10-12 16:46:30","#atropa","house_!~house_","mariarahel: … i hear you loud and clear, thank you : ) … “https://www.youtube.com/watch?v=_jOvSCMawGk”"
5622,"2023-10-12 16:46:29","#atropa","Tetragrammaton6!~oftc-webi","""to arrive at a common datapoint, without communicating it"""
5621,"2023-10-12 16:46:09","#atropa","CryptoPaul!~oftc-webi","Usually just _balanceOf"
5620,"2023-10-12 16:46:02","#atropa","CryptoPaul!~oftc-webi","Usually just _balanceOf()"
5619,"2023-10-12 16:45:56","#atropa","water!~oftc-webi","are these some form of zero-knowledge cryptography like zkSNARKs?"
5616,"2023-10-12 16:45:26","#atropa","_surfacing8671!~oftc-webi","https://library.dedaub.com/ is a great site to decompile but u need some prior knowledge of what you are looking for."
5615,"2023-10-12 16:44:58","#atropa","CryptoPaul!~oftc-webi","It does not take more than 5 minutes usually"
5614,"2023-10-12 16:44:20","#atropa","CryptoPaul!~oftc-webi","Tell my an address of any token and I'll tell you if it can be minted"
5613,"2023-10-12 16:44:18","#atropa","_surfacing8671!~oftc-webi","oh nice."
5612,"2023-10-12 16:43:49","#atropa","teddybearpulse!uid622740","@_surfacing8671: me too, and i saw maria mentioned it"
5611,"2023-10-12 16:43:37","#atropa","Grav!~Grav","I can identify with Freedoms intuition."
5610,"2023-10-12 16:43:13","#atropa","_surfacing8671!~oftc-webi","teddybearpulse code has no minting functions that i am aware of."
5608,"2023-10-12 16:41:42","#atropa","FREEDOM_Tokens777!uid622718","mariarahel: I've had good intuition my whole life and it's never led me wrong. I'm not very smart when it comes to understanding complex computations, but I know I'm in good hands for the journey. If I'm wrong then I'll be wrong and learn from that and move forward like everything else in life."
5607,"2023-10-12 16:41:06","#atropa","CryptoPaul!~oftc-webi","There is no such thing as safe investment"
5606,"2023-10-12 16:40:30","#atropa","teddybearpulse!uid622740","@mariarahel: Do you think TSFI, TEDDYBEAR, ATROPA, PDAI are the safest investments destined to go up? What about CODE? Thank you Maria"
5605,"2023-10-12 16:40:29","#atropa","Grav!~Grav","Put on the full armor of God, so that you will be able to stand firm against the schemes of the devil."
5604,"2023-10-12 16:39:07","#atropa","FREEDOM_Tokens777!uid622718","Comedy clubs are good. People should also lighten up and enjoy the fun ."
5603,"2023-10-12 16:38:54","#atropa","Grav!~Grav","There seems to be an underlining theme. It's all very interdasting-"
5602,"2023-10-12 16:37:08","#atropa","mariarahel!~maria","the big bang crew hang out at flappers in burbank sometimes"
5601,"2023-10-12 16:37:06","#atropa","Grav!~Grav","How much maria?"
5600,"2023-10-12 16:36:57","#atropa","Grav!~Grav","""I didn't realize your soul was also for sale...."""
5599,"2023-10-12 16:36:06","#atropa","_surfacing8671!~oftc-webi","what about organisms not from this planet"
5598,"2023-10-12 16:35:54","#atropa","mariarahel!~maria","2 months is a very long time to go with no rejections of such a claim"
5597,"2023-10-12 16:35:21","#atropa","FREEDOM_Tokens777!uid622718","Friends, Maria is a Friend . Whatever you gotta do Maria, let it be done, lol!"
5594,"2023-10-12 16:34:37","#atropa","mariarahel!~maria","i currently am not aware of any rejections that the Pi() function mentioned above provides a mathematical definition of the underlying basis for the specific organism-oriented compatibilities of water"
5593,"2023-10-12 16:33:39","#atropa","mariarahel!~maria","https://www.youtube.com/watch?v=_jOvSCMawGk"
5592,"2023-10-12 16:33:34","#atropa","GT!~gt","can you give an example of rejections?"
5591,"2023-10-12 16:33:09","#atropa","_surfacing8671!~oftc-webi","fluid dynamics is always fun tho"
5590,"2023-10-12 16:33:04","#atropa","mariarahel!~maria","as long as there are no rejections it will move forward"
5589,"2023-10-12 16:32:51","#atropa","FREEDOM_Tokens777!uid622718","🧙‍♀️"
5588,"2023-10-12 16:32:42","#atropa","alexander_as_helios!alexander_","👽️"
5587,"2023-10-12 16:32:37","#atropa","midnightmadwalk!uid622745","I saw commit names and it matches big bang"
5586,"2023-10-12 16:32:24","#atropa","midnightmadwalk!uid622745","Second layer is dysnomia"
5585,"2023-10-12 16:31:51","#atropa","_surfacing8671!~oftc-webi","cryptography always hurt my head"
5584,"2023-10-12 16:31:50","#atropa","mariarahel!~maria","the parasites created in the 錨 class are ready to drink water and eat each other once i get back to it and re-fix the changes"
5583,"2023-10-12 16:31:47","#atropa","Grav!~Grav","maria what is your native language?"
5582,"2023-10-12 16:30:39","#atropa","FREEDOM_Tokens777!uid622718","Like**"
5581,"2023-10-12 16:30:13","#atropa","FREEDOM_Tokens777!uid622718","Grav: I wouldn't say that i am not smart LOL. Just got loose pieces in my head: Liquidity, Arbitrage, Metcafles Law, Hearts Law, Wave Motion, maybe like fluid mechanics or hydraulics, and Sound/Frequency/Communication from A to B/ Oscillating Waves, and BLOCKCHAIN. Luke can all these things work together some how to create magic."
5580,"2023-10-12 16:29:49","#atropa","mariarahel!~maria","it is considered mathematically equivalent to the production of first water steam from the planet organism because the Barns alone stay stable across the ongoing production of 锚"
5579,"2023-10-12 16:29:36","#atropa","thanosdawhale!uid623058","hi"
5578,"2023-10-12 16:28:05","#atropa","mariarahel!~maria","it's not much harder than a background in diffie-hellman but only more complex"
5577,"2023-10-12 16:27:38","#atropa","mariarahel!~maria","the Pi() function here: https://github.com/busytoby/dysnomia/blob/master/vs2022/Dysnomia/006_%E9%94%9A.h"
5576,"2023-10-12 16:27:22","#atropa","Grav!~Grav","Freedoms wave theory confirmed."
5575,"2023-10-12 16:27:10","#atropa","CryptoPaul!~oftc-webi","Is there any unsolved riddle?"
5574,"2023-10-12 16:26:34","#atropa","mariarahel!~maria","so far the definition of producing an equation that defines 'water' has held true for long enough I am beginning to consider it valid"
5573,"2023-10-12 16:26:18","#atropa","FREEDOM_Tokens777!uid622718","Lots of waves on the blockchain."
5572,"2023-10-12 16:25:37","#atropa","mariarahel!~maria","the second layer is a mathematical parasite that will hook into the blockchain with core numerics to define the originating equations of a complex big-bang like origin"
5571,"2023-10-12 16:24:48","#atropa","_surfacing8671!~oftc-webi","do you determine if they are to fail based on the initial performance or pre determined before launch"
5569,"2023-10-12 16:24:29","#atropa","tetra33!uid622978","Can you tell us anything more about this “second layer” set to come? Or is that better left in the dark for now"
5570,"2023-10-12 16:24:29","#atropa","mariarahel!~maria","so far it's been pretty good, i still expect to introduce more easter eggs in the future probably tied to top holder positions on specific assets at the time"
5568,"2023-10-12 16:24:27","#atropa","FREEDOM_Tokens777!uid622718","_surfacing8671: lol nice!!!"
5567,"2023-10-12 16:22:32","#atropa","mariarahel!~maria","the total locked up in the assets projected to fail was about $17k"
5566,"2023-10-12 16:22:21","#atropa","FREEDOM_Tokens777!uid622718","Yay Maria is back!!"
5565,"2023-10-12 16:22:01","#atropa","Tetragrammaton6!~oftc-webi","It makes sense, as did your warning a couple days back"
5564,"2023-10-12 16:21:33","#atropa","CryptoPaul!~oftc-webi","Hey everybody, I'm glad I found this channel. I spent quite some time analyzing many Atropa token"
5563,"2023-10-12 16:21:26","#atropa","mariarahel!~maria","that's the best word i can come up with"
5561,"2023-10-12 16:21:12","#atropa","mariarahel!~maria","the assets set up to fail are designed to have minimal effect on the directed orientation"
5560,"2023-10-12 16:20:53","#atropa","Tetragrammaton6!~oftc-webi","zehlenlehrerproduktion being a relevant term, i assume"
5559,"2023-10-12 16:20:02","#atropa","mariarahel!~maria","my goal currently is to solidly define the atropa ecosystem as a 'production composure'"
5557,"2023-10-12 16:19:04","#atropa","Tetragrammaton6!~oftc-webi","ill have to go back and dig that one up. Not the tokenized asset, but the other one?"
5554,"2023-10-12 16:17:49","#atropa","mariarahel!~maria","the KPOP token has the best chance of making it from the numerics"
5553,"2023-10-12 16:17:34","#atropa","_surfacing8671!~oftc-webi","whats a stock-like token?"
5552,"2023-10-12 16:17:24","#atropa","mariarahel!~maria","there is opportunity for the persons rewarded with mintable outcome to manage them like a fund, so far I have not seen that"
5551,"2023-10-12 16:16:44","#atropa","Tetragrammaton6!~oftc-webi","makes sense. The folly of man will condemn them"
5550,"2023-10-12 16:16:20","#atropa","mariarahel!~maria","i don't honestly expect any of the stock-like tokens to survive"
5549,"2023-10-12 16:15:44","#atropa","mariarahel!~maria","the mintable tokens were set up with that in mind, in the case of CiA the entire liquidity was put up by the minter so they only crashed themselves"
5548,"2023-10-12 16:15:40","#atropa","Grav!~Grav","Sup, any further details on 'operation zehlenlehrerproduktion' provided?"
5547,"2023-10-12 16:14:26","#atropa","_surfacing8671!~oftc-webi","they surly do"
5546,"2023-10-12 16:14:07","#atropa","Tetragrammaton6!~oftc-webi","the greedy and the wicked come to light, sooner or later!"
5543,"2023-10-12 16:12:55","#atropa","_surfacing8671!~oftc-webi","kinda awesome in a way but sucks for those that lost in the crash."
5542,"2023-10-12 16:12:36","#atropa","_surfacing8671!~oftc-webi","yeah i mean the chain doesnt lie and it shows there true color"
5541,"2023-10-12 16:11:54","#atropa","Tetragrammaton6!~oftc-webi","iiiiiiinteresting"
5540,"2023-10-12 16:11:49","#atropa","Tetragrammaton6!~oftc-webi","to the GOAT, i assume. Asmodeus"
5538,"2023-10-12 16:10:18","#atropa","_surfacing8671!~oftc-webi","and well he sold it and sent some to dif addresses soooo haha. he could have burned it or added liquidity and then burned it ya know"
5537,"2023-10-12 16:09:35","#atropa","_surfacing8671!~oftc-webi","thats the true test imo"
5536,"2023-10-12 16:09:15","#atropa","Tetragrammaton6!~oftc-webi","ok gotcha. Thanks for clarifying!"
5535,"2023-10-12 16:08:56","#atropa","_surfacing8671!~oftc-webi","anyone can mint. its up to the person who it all got minted to, to do what the community thinks is right ;)"
5534,"2023-10-12 16:08:44","#atropa","Tetragrammaton6!~oftc-webi","right. And how did they gain the ability to do this? i assume this privilege was unique to this person, for whatever reason"
5533,"2023-10-12 16:08:04","#atropa","Tetragrammaton6!~oftc-webi","I think a lot of this is a test, with the top holder and ownership transfer and whatnot. There's certainly some in the space i hope don't acquire privileges such as minting and ownership"
5532,"2023-10-12 16:07:40","#atropa","_surfacing8671!~oftc-webi","someone clicked the mint button"
5531,"2023-10-12 16:06:17","#atropa","Tetragrammaton6!~oftc-webi","So does anyone know for sure what happened with the CIA minting?"
5515,"2023-10-12 15:21:23","#atropa","_surfacing8671!~oftc-webi","in defi the advantage you have over anyone else is knowlege. its always important to learn. like when staking becomes unlocked people will dump and thats when you buy not right before for example."
5514,"2023-10-12 15:20:12","#atropa","_surfacing8671!~oftc-webi","yeah i mean i learn a whole bunch of new stuff every day."
5513,"2023-10-12 15:17:36","#atropa","FREEDOM_Tokens777!uid622718","🫡"
5512,"2023-10-12 15:17:08","#atropa","FREEDOM_Tokens777!uid622718","Yes learning is super fun and mistakes are the best way to learn and evolve, I wouldn't be where I am today if it wasn't for the mistakes I've made and not letting emotion get the best of me, especially when it comes to Money. We gotta keep moving forward. Break through the Matrix 🙏"
5511,"2023-10-12 15:12:27","#atropa","_surfacing8671!~oftc-webi","there sure is a lot of learning to be had that is forsure !"
5510,"2023-10-12 15:10:17","#atropa","FREEDOM_Tokens777!uid622718","I'm grateful to be here yo!!! This is awesome."
5509,"2023-10-12 15:09:55","#atropa","Guest2885!uid623245","Bursting paradigms"
5507,"2023-10-12 15:09:43","#atropa","PulsePerza_!~oftc-webi","Love the attitude @freedom_token777!!"
5506,"2023-10-12 15:09:42","#atropa","Guest2885!uid623245","Yup…so much learning packed in this one"
5504,"2023-10-12 15:09:20","#atropa","FREEDOM_Tokens777!uid622718","Maybe a little magic I think."
5502,"2023-10-12 15:08:53","#atropa","Guest2885!uid623245","CiA is steadily climbing back up…nice to see. It feels like some experimentation going on…"
5500,"2023-10-12 15:08:32","#atropa","FREEDOM_Tokens777!uid622718","Helping one of my business buddies to get a get a few million pdai today and get him set up with socials so he can have fun too."
5499,"2023-10-12 15:07:34","#atropa","FREEDOM_Tokens777!uid622718","Keep adding value to the network in your own way and help it grow 🙏"
5498,"2023-10-12 15:07:22","#atropa","Guest2885!uid623245","FREEDOM_Tokens777: 🙏"
5497,"2023-10-12 15:06:58","#atropa","FREEDOM_Tokens777!uid622718","Pulsechain is the Freedom Chain. The Best Chain, Don't lose hope we only just getting started. We got good people in the background that we should have absolutely no expectations of but should be grateful for. Keep learning keep growing and keep moving forward we gonna make it 👍"
5496,"2023-10-12 15:00:04","#atropa","_surfacing8671!~oftc-webi","id keep an eye on it. the top holder who got minted it has only sold and transferred those tokens."
5490,"2023-10-12 14:52:04","#atropa","Guest3098!~oftc-webi","CiA gonna start the climb back up?"
5489,"2023-10-12 14:47:20","#atropa","_surfacing8671!~oftc-webi","and were sold yeah id get outa that as well. interesting thing tho, the main wallet wasnt the one who minted the tokens."
5488,"2023-10-12 14:46:06","#atropa","_surfacing8671!~oftc-webi","dam son looks like a lot were minted"
5487,"2023-10-12 14:45:54","#atropa","FREEDOM_Tokens777!uid622718","🫡 will be another fun day."
5484,"2023-10-12 14:38:48","#atropa","_surfacing8671!~oftc-webi","yeah you are very true there"
5483,"2023-10-12 14:38:14","#atropa","alexander_as_helios!alexander_","always a reason sir"
5482,"2023-10-12 14:37:45","#atropa","_surfacing8671!~oftc-webi","so people sold for no reason??"
5481,"2023-10-12 14:37:14","#atropa","alexander_as_helios!alexander_","psy op"
5480,"2023-10-12 14:36:44","#atropa","Guest3098!~oftc-webi","CiA"
5478,"2023-10-12 14:29:58","#atropa","_surfacing8671!~oftc-webi","what happened to cia?"
5476,"2023-10-12 14:27:09","#atropa","teddybearpulse!uid622740","You mean i should buy a shitload of cia now billie ? 🤪"
5473,"2023-10-12 14:13:58","#atropa","Cryptic420!~oftc-webi","Lets go Billy"
5470,"2023-10-12 14:05:54","#atropa","FREEDOM_Tokens777!uid622718","billie: lfg BILLIE!"
5469,"2023-10-12 14:02:09","#atropa","billie!uid623186","Got my fluffy slippers on right now and working hard at something. CiA is still going to moon again."
5467,"2023-10-12 13:49:03","#atropa","Guest3098!~oftc-webi","are we going to see new coins launched to re-route the liquidity?/"
5457,"2023-10-12 13:28:46","#atropa","paradise!uid623107","ᒠ1ᒠ6ᒠ7 renounced same at teddy?"
5446,"2023-10-12 13:16:31","#atropa","robin_!uid622846","No lo se si fuma hierba pero esto es infumable pump and dump"
5436,"2023-10-12 12:43:56","#atropa","Cryptic420!~oftc-webi","@mariarahel do you like to smoke weed?"
5435,"2023-10-12 12:43:41","#atropa","Cryptic420!~oftc-webi","I wonder if Maria smokes weed"
5434,"2023-10-12 12:40:08","#atropa","SHVDXW9!~SHVDXW9","<PassportPowell> its just ascii art dude, u'll enjoy it much more on pc"
5433,"2023-10-12 12:39:49","#atropa","pano!~pano","Looks like every tx hash of the mint is giving 414 only 1 CiA while 999 went to Billie the goat. Might this be a reward for him because he provided LP and burned the LP?"
5430,"2023-10-12 12:33:40","#atropa","PassportPowell!~PassportP","<SHVDXW9> Shit annoying now, please stop"
5429,"2023-10-12 12:33:13","#atropa","SHVDXW9!~SHVDXW9",". ÷---|_____|---/________/--------------- - - :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :."
5428,"2023-10-12 12:33:11","#atropa","SHVDXW9!~SHVDXW9",". | | :| \__ \ | \ | ²dAY: :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. | | ||____/ ·________/____|"
5427,"2023-10-12 12:33:09","#atropa","SHVDXW9!~SHVDXW9",". :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. ._____. _ __/\__ _ <e> /\ · :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. ___| |________/\ _ ________/ .\|__ _ :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. \___ _______ \ _______ \\ :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. ÷---| |/ __/ _/_____ \\____/cRACkED"
5426,"2023-10-12 12:31:10","#atropa","PassportPowell!~PassportP","CIA looing minty fresh today"
5425,"2023-10-12 12:28:09","#atropa","SHVDXW9!~SHVDXW9",". VIttUSAAtANAJUMALAUtAKYRPÄPERÄREIKÄPRGLE :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :."
5424,"2023-10-12 12:28:07","#atropa","SHVDXW9!~SHVDXW9",". /______| \____/¯\____|___\ / ATTiTUDE | :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. <-------------------------\____/-----------'"
5423,"2023-10-12 12:28:06","#atropa","SHVDXW9!~SHVDXW9",". :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. <e> ______. · :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. _________\___ |_____: _______- -----------. :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. \__ _ / | |/ _ \ PiRATES | :SHVDXW9!~SHVDXW9@116.90.74.149 PRIVMSG #atropa :. / /____/ /¬\ | _/ \_ WiTH |"
5416,"2023-10-12 12:16:53","#atropa","Cryptic420!~oftc-webi","It minted to 7000 supply"
5415,"2023-10-12 12:05:32","#atropa","rootkit2411!~rootkit24","what happening with the cia token? @mariarahel it's deployed by you?"
5391,"2023-10-12 09:30:12","#atropa","Cryptic420!~oftc-webi","Thank you @mariarahel"
5390,"2023-10-12 09:30:04","#atropa","Cryptic420!~oftc-webi","Maria is the biggest inspiration of my life"
5389,"2023-10-12 09:29:53","#atropa","Cryptic420!~oftc-webi","You're right on that ser"
5384,"2023-10-12 08:50:24","#atropa","billie!uid623186","I am really glad with everthing going on in Pulsechain right now. Atropa dev is GOAT"
5380,"2023-10-12 08:30:39","#atropa","robin_!uid622846","Buenos dias a tod@s"
5376,"2023-10-12 07:23:11","#atropa","FREEDOM_Tokens777!uid622718","Freedom!!! 🫡"
5365,"2023-10-12 07:00:24","#atropa","Cryptic420!~oftc-webi","Hey"
5349,"2023-10-12 05:15:41","#atropa","BotBuy!~oftc-webi","If anyone is interested in using a bot on Pulsechain for quick buying, selling, or sniping, here's a bot you can use: https://t.me/prodigySniperBot?start=PDAIS1"
5345,"2023-10-12 05:03:23","#atropa","juice_!uid622850","I THINK SO"
5344,"2023-10-12 05:03:16","#atropa","juice_!uid622850","Are we about to breakout?"
5343,"2023-10-12 05:03:10","#atropa","juice_!uid622850","Maria"
5329,"2023-10-12 02:44:51","#atropa","mwmw!~oftc-webi","Thanks, @FREEDOM_Tokens777. I'm familiar with using blockchain. Is there a quick way to get notified only when the 414 token is launched and liquidity is added, or is manual monitoring the only option?"
5328,"2023-10-12 02:35:59","#atropa","FREEDOM_Tokens777!uid622718","and can translate that over to a different chain."
5326,"2023-10-12 02:27:44","#atropa","mwmw!~oftc-webi","Do you guys check Atropa newly launhed tokens manually? How do u guys keep track of it and ape?"
5325,"2023-10-12 02:24:54","#atropa","FREEDOM_Tokens777!uid622718","shadow_: what is this ?"
5324,"2023-10-12 02:24:14","#atropa","mwmw!~oftc-webi","hi"
48,"2023-10-12 00:32:59","#atropa","CTCPServ!services","VERSION"
30,"2023-10-12 00:08:23","#atropa","SHVDXW9!~SHVDXW9","."
29,"2023-10-12 00:08:21","#atropa","SHVDXW9!~SHVDXW9",". \ ____/___|__ /_____ / ____/ Inc. :SHVDXW9!~SHVDXW9@116.90.74.132 PRIVMSG #atropa :. +-\/-----------\/------\/\/---------------+"
28,"2023-10-12 00:08:20","#atropa","SHVDXW9!~SHVDXW9",". :SHVDXW9!~SHVDXW9@116.90.74.132 PRIVMSG #atropa :. ________________ /\___________ :SHVDXW9!~SHVDXW9@116.90.74.132 PRIVMSG #atropa :. \ ____ \/ _________/ - --------+ :SHVDXW9!~SHVDXW9@116.90.74.132 PRIVMSG #atropa :. \/ \/ _ _/\____ \/ \ Tristar & :SHVDXW9!~SHVDXW9@116.90.74.132 PRIVMSG #atropa :. / rtx! \ | \_ | \ \ Red Sector"
21,"2023-10-12 00:03:21","#atropa","CTCPServ!services","VERSION"
4200,"2023-10-11 23:55:00","#atropa","hlog","joined the chat room."
4201,"2023-10-11 23:55:00","#atropa","n2_sales_force",""
4199,"2023-10-11 23:54:00","#atropa","hlog","left the chat room. (Remote host closed the connection)"
4198,"2023-10-11 23:42:00","#atropa","n2_sales_force","."
4197,"2023-10-11 23:39:00","#atropa","n2_sales_force","nvm i can’t find it. maybe someone else said it"
4196,"2023-10-11 23:36:00","#atropa","hlog","joined the chat room."
4194,"2023-10-11 23:35:00","#atropa","hlog","joined the chat room."
4195,"2023-10-11 23:35:00","#atropa","hlog","left the chat room. (Read error: Connection reset by peer)"
4193,"2023-10-11 23:24:00","#atropa","Grav","left the chat room."
4192,"2023-10-11 23:22:00","#atropa","PulsePunk4000","left the chat room. (Remote host closed the connection)"
4190,"2023-10-11 23:13:00","#atropa","NasiCampur","joined the chat room."
4191,"2023-10-11 23:13:00","#atropa","NasiCampur","left the chat room."
4188,"2023-10-11 22:55:00","#atropa","hlog","joined the chat room."
4189,"2023-10-11 22:55:00","#atropa","hlog","left the chat room. (Remote host closed the connection)"
4187,"2023-10-11 22:54:00","#atropa","hlog","left the chat room. (Remote host closed the connection)"
4186,"2023-10-11 22:50:00","#atropa","hdrnscum","Wow what are you serious?"
4184,"2023-10-11 22:49:00","#atropa","n2_sales_force","maybe it IS him"
4185,"2023-10-11 22:49:00","#atropa","n2_sales_force","ya know maria named someone as satoshi the other day. let me see if i can find it"
4183,"2023-10-11 22:48:00","#atropa","n2_sales_force","@freedom oh wow"
4181,"2023-10-11 22:42:00","#atropa","ii711","left the chat room. (Remote host closed the connection)"
4182,"2023-10-11 22:42:00","#atropa","ii711","joined the chat room."
4178,"2023-10-11 22:41:00","#atropa","ii711","left the chat room. (Remote host closed the connection)"
4179,"2023-10-11 22:41:00","#atropa","ii711","joined the chat room."
4180,"2023-10-11 22:41:00","#atropa","h_","left the chat room. (Ping timeout: 480 seconds)"
4175,"2023-10-11 22:40:00","#atropa","FREEDOM_Tokens777","https://usercontent.irccloud-cdn.com/file/4z1yhXHo/BigPP+RH+%28maybe%29.jpg"
4176,"2023-10-11 22:40:00","#atropa","ii711","left the chat room. (Remote host closed the connection)"
4177,"2023-10-11 22:40:00","#atropa","ii711","joined the chat room."
4170,"2023-10-11 22:39:00","#atropa","FREEDOM_Tokens777","Let me share the 2 screenshots I thought was a funny coincidence."
4171,"2023-10-11 22:39:00","#atropa","h__","joined the chat room."
4172,"2023-10-11 22:39:00","#atropa","FREEDOM_Tokens777","https://usercontent.irccloud-cdn.com/file/p4bo7TQA/RH+Bday+Message..jpg"
4173,"2023-10-11 22:39:00","#atropa","ii711","left the chat room. (Remote host closed the connection)"
4174,"2023-10-11 22:39:00","#atropa","ii711","joined the chat room."
4168,"2023-10-11 22:35:00","#atropa","ii711","left the chat room. (Remote host closed the connection)"
4169,"2023-10-11 22:35:00","#atropa","ii711","joined the chat room."
4166,"2023-10-11 22:34:00","#atropa","ii711","left the chat room. (Remote host closed the connection)"
4167,"2023-10-11 22:34:00","#atropa","ii711","joined the chat room."
4164,"2023-10-11 22:31:00","#atropa","OCG","left the chat room. (Quit: Page closed)"
4165,"2023-10-11 22:31:00","#atropa","OCG","joined the chat room."
4163,"2023-10-11 22:10:00","#atropa","h_","joined the chat room."
4162,"2023-10-11 22:08:00","#atropa","h_","left the chat room. (Ping timeout: 480 seconds)"
4161,"2023-10-11 21:54:00","#atropa","h_","joined the chat room."
4160,"2023-10-11 21:53:00","#atropa","h_","left the chat room. (Ping timeout: 480 seconds)"
4159,"2023-10-11 21:49:00","#atropa","newtwo_","im sure it was rh... bigpp... lol cmon, too perfect"
4157,"2023-10-11 21:47:00","#atropa","Guest2885","FREEDOM_Tokens777: 😀"
